Symbol,BuyPrice,SellPrice
PEPEUSDT,0.00000142,0.00000143
PEPETUSD,0.00000142,0.00000143
FLOKIUSDT,0.00003818,0.00003821
FLOKITUSD,0.00003821,0.00003838
OGTRY,147.80000000,148.10000000
PEPETRY,0.00004164,0.00004165
WBETHETH,1.02240000,1.02250000
ASTUSDT,0.11890000,0.11920000
SNTUSDT,0.04210000,0.04212000
FLOKITRY,0.00111360,0.00111490
CITYTRY,84.30000000,84.40000000
COMBOUSDT,0.84000000,0.84100000
COMBOBNB,0.00335300,0.00336300
COMBOTRY,24.50000000,24.53000000
LTCTRY,2129.00000000,2130.00000000
RADTRY,47.46000000,47.61000000
BTCARS,41960621.00000000,41982852.00000000
OPTRY,68.43000000,68.47000000
PAXGTRY,57531.00000000,57610.00000000
MAVBTC,0.00000744,0.00000746
MAVUSDT,0.31130000,0.31150000
MAVTUSD,0.31150000,0.31220000
CFXTUSD,0.17870000,0.17900000
PENDLEBTC,0.00002750,0.00002754
PENDLEUSDT,1.14980000,1.15050000
PENDLETUSD,1.15140000,1.15220000
MAVTRY,9.08000000,9.11000000
OCEANTRY,14.54900000,14.58700000
TUSDTRY,29.14000000,29.16000000
ARBETH,0.00052380,0.00052440
BCHTRY,6807.00000000,6814.00000000
XVGTRY,0.10800000,0.10810000
XVGTUSD,0.00369900,0.00370000
ARKMUSDT,0.47060000,0.47080000
ARKMTUSD,0.47100000,0.47180000
ARKMTRY,13.72700000,13.75600000
ARKMBNB,0.00187950,0.00188190
ARKMBTC,0.00001125,0.00001128
WBETHUSDT,2275.15000000,2276.62000000
ACATRY,2.31600000,2.32400000
AVAXTUSD,40.80000000,40.84000000
COMPTUSD,51.60000000,51.74000000
COMPTRY,1503.00000000,1506.00000000
XECTRY,0.00100160,0.00100270
QUICKTUSD,0.05126000,0.05135000
WLDUSDT,2.42200000,2.42300000
WLDBTC,0.00005796,0.00005798
BNBFDUSD,249.90000000,250.00000000
FDUSDBUSD,1.00000000,1.00010000
FDUSDUSDT,1.00130000,1.00140000
ARKMRUB,0.00000000,0.00000000
WLDTRY,70.64000000,70.75000000
WLDRUB,0.00000000,0.00000000
AMPTRY,0.11504000,0.11543000
OGNTRY,3.93000000,3.93900000
BTCFDUSD,41732.18000000,41732.19000000
ETHFDUSD,2223.48000000,2223.99000000
ASRTRY,70.24000000,70.38000000
ATMTRY,78.08000000,78.15000000
ACMTRY,55.66000000,55.70000000
BARTRY,66.48000000,66.68000000
JUVTRY,73.57000000,73.89000000
PSGTRY,93.37000000,93.59000000
SEIBNB,0.00098490,0.00098690
SEIBTC,0.00000590,0.00000591
SEIFDUSD,0.24660000,0.24670000
SEITRY,7.20500000,7.21000000
SEIUSDT,0.24690000,0.24700000
CYBERBNB,0.02516500,0.02522800
CYBERBTC,0.00015078,0.00015092
CYBERFDUSD,6.29000000,6.30100000
CYBERTRY,183.83000000,184.03000000
CYBERUSDT,6.30300000,6.30500000
CYBERTUSD,6.30900000,6.32900000
SEITUSD,0.24700000,0.24730000
LPTTRY,184.10000000,184.50000000
UNITRY,182.00000000,182.50000000
SOLFDUSD,71.34000000,71.36000000
TOMOTRY,0.00000000,0.00000000
UNFITRY,205.50000000,205.70000000
XRPFDUSD,0.62250000,0.62280000
DOGEFDUSD,0.09606000,0.09611000
CYBERETH,0.00282800,0.00283200
MTLTRY,46.20000000,46.22000000
ARKUSDT,0.94780000,0.94790000
CREAMUSDT,17.75000000,17.78000000
GFTUSDT,0.02453000,0.02455000
IQUSDT,0.00602000,0.00603000
USDTVAI,1.00100000,1.00700000
ARBFDUSD,1.16550000,1.16590000
FDUSDTRY,29.23000000,29.24000000
FRONTTRY,10.18500000,10.19900000
SUIFDUSD,0.64440000,0.64640000
NTRNBTC,0.00001776,0.00001782
NTRNUSDT,0.74300000,0.74330000
NTRNBNB,0.00296400,0.00297500
FILFDUSD,4.73500000,4.73700000
FRONTTUSD,0.34920000,0.35050000
LEVERTRY,0.03974000,0.03976000
LTCFDUSD,72.87000000,72.89000000
ADAFDUSD,0.59720000,0.59740000
RUNETUSD,5.97700000,5.98500000
TRBTRY,3189.00000000,3192.00000000
ATOMFDUSD,10.69200000,10.70100000
AVAXFDUSD,40.70000000,40.72000000
BANDTRY,46.38000000,46.50000000
BCHFDUSD,232.90000000,233.00000000
LOOMTRY,3.31300000,3.31600000
MATICFDUSD,0.86470000,0.86490000
ALGOFDUSD,0.20000000,0.20050000
DOTFDUSD,7.17000000,7.17900000
FTMFDUSD,0.38190000,0.38230000
LINKFDUSD,14.92200000,14.92800000
NEARFDUSD,2.34600000,2.34800000
STRAXTRY,30.98000000,31.05000000
TIABTC,0.00029180,0.00029217
TIAUSDT,12.19540000,12.19850000
TIATRY,355.98000000,356.36000000
MEMEBNB,0.00013853,0.00013892
MEMEUSDT,0.03472200,0.03472500
MEMEFDUSD,0.03464300,0.03467900
MEMETUSD,0.03474300,0.03482000
MEMETRY,1.01290000,1.01401000
ORDIBTC,0.00130650,0.00130780
ORDIUSDT,54.60300000,54.61400000
ORDITRY,1593.60000000,1594.50000000
EGLDFDUSD,64.36000000,64.45000000
FETFDUSD,0.55640000,0.55750000
GASFDUSD,7.22200000,7.23000000
INJETH,0.01155700,0.01160700
INJTUSD,25.77700000,25.87600000
OPFDUSD,2.34000000,2.34300000
ORDIFDUSD,54.49600000,54.58200000
ORDITUSD,54.64900000,54.82600000
RNDRFDUSD,4.00500000,4.01200000
SHIBTUSD,0.00000963,0.00000964
BEAMXUSDT,0.02154600,0.02158000
ARKTRY,27.65000000,27.68000000
BEAMXTRY,0.62920000,0.63130000
CAKETRY,73.89000000,74.04000000
CAKETUSD,2.53600000,2.54700000
DYDXFDUSD,2.85200000,2.85400000
PIVXUSDT,0.34360000,0.34410000
RUNEFDUSD,5.96100000,5.96400000
TIATUSD,12.20450000,12.23620000
DOTTUSD,7.19000000,7.20100000
GALAFDUSD,0.03115000,0.03119000
WLDFDUSD,2.41700000,2.42200000
GASTRY,211.10000000,211.30000000
NTRNTRY,21.65000000,21.70000000
VICBTC,0.00002307,0.00002318
VICUSDT,0.96500000,0.96700000
VICTRY,28.17000000,28.27000000
BLURBTC,0.00001132,0.00001134
BLURUSDT,0.47350000,0.47360000
BLURTRY,13.80000000,13.83000000
BLURFDUSD,0.47240000,0.47570000
SUPERFDUSD,0.55490000,0.55660000
USTCFDUSD,0.04137061,0.04142218
USTCTRY,1.20900000,1.21000000
DYDXTRY,83.35000000,83.50000000
VANRYUSDT,0.05224000,0.05236000
VANRYBTC,0.00000125,0.00000126
BTCAEUR,38592.37000000,38728.67000000
AEURUSDT,1.07900000,1.07970000
ETHAEUR,2056.25000000,2063.79000000
EURAEUR,0.99990000,1.00020000
AUCTIONFDUSD,18.05000000,18.16000000
IOTAFDUSD,0.26750000,0.26820000
LUNCTRY,0.00530200,0.00530400
SUPERTRY,16.22000000,16.23000000
JTOUSDT,3.15240000,3.15260000
JTOFDUSD,3.14650000,3.14970000
JTOTRY,91.86500000,92.01600000
